review_status,manual_error_type,oracle_issue,augmentation_issue,baseline_dataset_issue,notes,base_id,noisy_id,category,dimension,heuristic_error_type,clean_prompt,noisy_prompt,gold,clean_prediction,noisy_prediction
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_23,multiple_23__telegraphic_request,multiple,telegraphic_request,argument_value_error,"What are the current stats for basketball player LeBron James including points per game, assists, and minutes per game.",current stats basketball player LeBron James including points per game assists and minutes per game.,"[{""basketball.player_stats.get"": {""player_name"": [""LeBron James""], ""stats_fields"": [[""points per game"", ""assists"", ""minutes per game""], [""points per game"", ""minutes per game"", ""assists""], [""assists"", ""points per game"", ""minutes per game""], [""assists"", ""minutes per game"", ""points per game""], [""minutes per game"", ""points per game"", ""assists""], [""minutes per game"", ""assists"", ""points per game""], [""points"", ""assists"", ""minutes""], [""points"", ""minutes"", ""assists""], [""assists"", ""points"", ""minutes""], [""assists"", ""minutes"", ""points""], [""minutes"", ""points"", ""assists""], [""minutes"", ""assists"", ""points""], [""points_per_game"", ""assists"", ""minutes_per_game""], [""points_per_game"", ""minutes_per_game"", ""assists""], [""assists"", ""points_per_game"", ""minutes_per_game""], [""assists"", ""minutes_per_game"", ""points_per_game""], [""minutes_per_game"", ""points_per_game"", ""assists""], [""minutes_per_game"", ""assists"", ""points_per_game""]]}}]","[{""arguments"": {""player_name"": ""LeBron James"", ""stats_fields"": [""points_per_game"", ""assists"", ""minutes_per_game""]}, ""name"": ""basketball.player_stats.get""}]","[{""arguments"": {""player_name"": ""LeBron James"", ""stats_fields"": [""points_per_game"", ""assists_per_game"", ""minutes_per_game""]}, ""name"": ""basketball.player_stats.get""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_24,multiple_24__telegraphic_request,multiple,telegraphic_request,argument_value_error,What is the fastest route from London to Edinburgh for playing a chess championship? Also provide an estimate of the distance.,fastest route from London Edinburgh playing chess championship Also provide estimate distance.,"[{""route_planner.calculate_route"": {""destination"": [""Edinburgh""], ""method"": [""fastest"", """"], ""start"": [""London""]}}]","[{""arguments"": {""destination"": ""Edinburgh"", ""method"": ""fastest"", ""start"": ""London""}, ""name"": ""route_planner.calculate_route""}]","[{""arguments"": {""destination"": ""Edinburgh, UK"", ""method"": ""fastest"", ""start"": ""London, UK""}, ""name"": ""route_planner.calculate_route""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_191,multiple_191__telegraphic_request,multiple,telegraphic_request,argument_value_error,"Book a luxury room in Hotel Paradise, Las Vegas, with a city view for 3 days starting from May 12, 2022.","Book luxury room in Hotel Paradise Las Vegas city view 3 days starting from May 12, 2022.","[{""book_hotel"": {""hotel_name"": [""Hotel Paradise""], ""location"": [""Las Vegas"", ""Las Vegas, NV"", ""LV""], ""room_type"": [""luxury"", ""Luxury""], ""start_date"": [""05-12-2022"", ""2022-05-12"", ""12/05/2022"", ""May.12,2022"", ""May 12, 2022""], ""stay_duration"": [3], ""view"": [""city"", ""city view""]}}]","[{""arguments"": {""hotel_name"": ""Hotel Paradise"", ""location"": ""Las Vegas"", ""room_type"": ""Luxury"", ""start_date"": ""05-12-2022"", ""stay_duration"": 3, ""view"": ""City view""}, ""name"": ""book_hotel""}]","[{""arguments"": {""hotel_name"": ""Hotel Paradise Las Vegas"", ""location"": ""Las Vegas"", ""room_type"": ""Luxury room"", ""start_date"": ""05-12-2022"", ""stay_duration"": 3, ""view"": ""City view""}, ""name"": ""book_hotel""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,parallel_34,parallel_34__telegraphic_request,parallel,telegraphic_request,argument_value_error,I want to know the rise and fall of Christianity in Egypt and Turkey from 100 A.D to 1500 A.D.,know rise and fall Christianity in Egypt and Turkey from 100 A.D 1500 A.D.,"[{""religion_history.track"": {""end_year"": [1500], ""region"": [""Egypt""], ""religion"": [""Christianity""], ""start_year"": [100]}}, {""religion_history.track"": {""end_year"": [1500], ""region"": [""Turkey""], ""religion"": [""Christianity""], ""start_year"": [100]}}]","[{""arguments"": {""end_year"": 1500, ""region"": ""Egypt"", ""religion"": ""Christianity"", ""start_year"": 100}, ""name"": ""religion_history.track""}, {""arguments"": {""end_year"": 1500, ""region"": ""Turkey"", ""religion"": ""Christianity"", ""start_year"": 100}, ""name"": ""religion_history.track""}]","[{""arguments"": {""end_year"": 1500, ""region"": ""Egypt"", ""religion"": ""Christianity"", ""start_year"": 100}, ""name"": ""religion_history.track""}, {""arguments"": {""end_year"": 1500, ""region"": ""Turkey (Anatolia)"", ""religion"": ""Christianity"", ""start_year"": 100}, ""name"": ""religion_history.track""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,parallel_186,parallel_186__telegraphic_request,parallel,telegraphic_request,argument_value_error,What are the potential greenhouse gas emissions savings if I switch to solar energy for 12 months and wind energy for 8 months in the Midwest region of the United States?,potential greenhouse gas emissions savings if switch solar energy 12 months and wind energy 8 months in Midwest region United States,"[{""calculate_emission_savings"": {""energy_type"": [""solar""], ""region"": [""Midwest"", ""Midwest region""], ""usage_duration"": [12]}}, {""calculate_emission_savings"": {""energy_type"": [""wind""], ""region"": [""Midwest"", ""Midwest region""], ""usage_duration"": [8]}}]","[{""arguments"": {""energy_type"": ""solar"", ""region"": ""Midwest"", ""usage_duration"": 12}, ""name"": ""calculate_emission_savings""}, {""arguments"": {""energy_type"": ""wind"", ""region"": ""Midwest"", ""usage_duration"": 8}, ""name"": ""calculate_emission_savings""}]","[{""arguments"": {""energy_type"": ""solar"", ""region"": ""Midwest, United States"", ""usage_duration"": 12}, ""name"": ""calculate_emission_savings""}, {""arguments"": {""energy_type"": ""wind"", ""region"": ""Midwest, United States"", ""usage_duration"": 8}, ""name"": ""calculate_emission_savings""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,parallel_multiple_108,parallel_multiple_108__telegraphic_request,parallel_multiple,telegraphic_request,argument_value_error,"""Could you please analyze my personality based on the five-factor model and the Myers-Briggs Type Indicator (MBTI)? For the five-factor model, consider that I am quite talkative, I don't get nervous easily, I have many artistic interests, I am not lazy, and I am quite forgiving. For the MBTI, my preferences are more towards feeling than thinking, I am more extroverted than introverted, I lean more towards perceiving than judging, and I prefer intuition over sensing.""","""Could you please analyze my personality based on the five-factor model and the Myers-Briggs Type Indicator (MBTI)? For the five-factor model, consider that I am quite talkative, I don't get nervous easily, I have many artistic interests, I am not lazy, and I am quite forgiving. For the MBTI, my preferences are more towards feeling than thinking, I am more extroverted than introverted, I lean more towards perceiving than judging, and I prefer intuition over sensing.""","[{""five_factor_model.analyse"": {""artistic_interests"": [true], ""forgiving"": [true], ""lazy"": [false], ""nervous"": [false], ""talkative"": [true]}}, {""MBTI.analyse"": {""introverted_vs_extroverted"": [""extroverted"", ""E""], ""judging_vs_perceiving"": [""perceiving"", ""P""], ""sensing_vs_intuition"": [""intuition"", ""N""], ""thinking_vs_feeling"": [""feeling"", ""F""]}}]","[{""arguments"": {""artistic_interests"": true, ""forgiving"": true, ""lazy"": false, ""nervous"": false, ""talkative"": true}, ""name"": ""five_factor_model.analyse""}, {""arguments"": {""introverted_vs_extroverted"": ""extroverted"", ""judging_vs_perceiving"": ""perceiving"", ""sensing_vs_intuition"": ""intuition"", ""thinking_vs_feeling"": ""feeling""}, ""name"": ""MBTI.analyse""}]","[{""arguments"": {""artistic_interests"": true, ""forgiving"": true, ""lazy"": false, ""nervous"": false, ""talkative"": true}, ""name"": ""five_factor_model.analyse""}, {""arguments"": {""introverted_vs_extroverted"": ""More extroverted"", ""judging_vs_perceiving"": ""More perceiving"", ""sensing_vs_intuition"": ""More intuition"", ""thinking_vs_feeling"": ""More feeling""}, ""name"": ""MBTI.analyse""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_34-11-0,live_multiple_34-11-0__telegraphic_request,live_multiple,telegraphic_request,argument_value_error,Could you provide me with the latest news for Letterkenny?,provide latest news Letterkenny,"[{""get_news_report"": {""location"": [""Letterkenny, Ireland""]}}]","[{""arguments"": {""location"": ""Letterkenny, Ireland""}, ""name"": ""get_news_report""}]","[{""arguments"": {""location"": ""Letterkenny""}, ""name"": ""get_news_report""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_170-70-0,live_multiple_170-70-0__telegraphic_request,live_multiple,telegraphic_request,argument_value_error,Get the details of Adriel's internship at Sebelas Maret University?,Get details Adriel's internship at Sebelas Maret University,"[{""get_adriel_detail_experience_and_education"": {""experience_or_education_name"": [""Internship at Sebelas Maret University"", ""Sebelas Maret University"", ""Internship""], ""experience_or_education_type"": ["""", ""work_experience""]}}]","[{""arguments"": {""experience_or_education_name"": ""Sebelas Maret University"", ""experience_or_education_type"": ""work_experience""}, ""name"": ""get_adriel_detail_experience_and_education""}]","[{""arguments"": {""experience_or_education_name"": ""Sebelas Maret University internship"", ""experience_or_education_type"": ""work_experience""}, ""name"": ""get_adriel_detail_experience_and_education""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_187-82-0,live_multiple_187-82-0__telegraphic_request,live_multiple,telegraphic_request,argument_value_error,I need to review Berkshire Hathaway's financial performance for the third quarter of 2024. I want their 10-Q report. Their CIK is 0001067983.,review Berkshire Hathaway's financial performance third quarter 2024. their 10-Q report. Their CIK 0001067983.,"[{""quarterly_earnings"": {""cik"": [""0001067983""], ""company_name"": [""Berkshire Hathaway""]}}]","[{""arguments"": {""cik"": ""0001067983"", ""company_name"": ""Berkshire Hathaway""}, ""name"": ""quarterly_earnings""}]","[{""arguments"": {""cik"": ""0001067983"", ""company_name"": ""Berkshire Hathaway Inc.""}, ""name"": ""quarterly_earnings""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_523-150-11,live_multiple_523-150-11__telegraphic_request,live_multiple,telegraphic_request,argument_value_error,"I want to watch a War genre film in a regular format at 3 Below Theaters and Lounge. in San Jose, CA","watch War genre film in regular format 3 Below Theaters and Lounge. in San Jose, CA","[{""Movies_1_FindMovies"": {""genre"": [""War""], ""location"": [""San Jose, CA""], ""show_type"": [""regular""], ""theater_name"": [""3 Below Theaters and Lounge""]}}]","[{""arguments"": {""genre"": ""War"", ""location"": ""San Jose, CA"", ""show_type"": ""regular"", ""theater_name"": ""3 Below Theaters and Lounge""}, ""name"": ""Movies_1_FindMovies""}]","[{""arguments"": {""genre"": ""War"", ""location"": ""San Jose, CA"", ""show_type"": ""regular"", ""theater_name"": ""Below Theaters and Lounge""}, ""name"": ""Movies_1_FindMovies""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_627-160-7,live_multiple_627-160-7__telegraphic_request,live_multiple,telegraphic_request,argument_value_error,"Can you initiate a payment to Diego's account using my app balance for $200, and ensure the transaction is private?",initiate payment Diego's account app balance $200 and ensure transaction private,"[{""Payment_1_MakePayment"": {""amount"": [200.0], ""payment_method"": [""app balance""], ""private_visibility"": [true], ""receiver"": [""Diego""]}}]","[{""arguments"": {""amount"": 200, ""payment_method"": ""app balance"", ""private_visibility"": true, ""receiver"": ""Diego""}, ""name"": ""Payment_1_MakePayment""}]","[{""arguments"": {""amount"": 200, ""payment_method"": ""app balance"", ""private_visibility"": true, ""receiver"": ""Diego's account""}, ""name"": ""Payment_1_MakePayment""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_629-160-9,live_multiple_629-160-9__telegraphic_request,live_multiple,telegraphic_request,argument_value_error,"Can you send $250 to Rachel's account using my debit card, and make sure the transaction is private?",send $250 Rachel's account debit card and make sure transaction private,"[{""Payment_1_MakePayment"": {""amount"": [250.0], ""payment_method"": [""debit card""], ""private_visibility"": [true], ""receiver"": [""Rachel""]}}]","[{""arguments"": {""amount"": 250, ""payment_method"": ""debit card"", ""private_visibility"": true, ""receiver"": ""Rachel""}, ""name"": ""Payment_1_MakePayment""}]","[{""arguments"": {""amount"": 250, ""payment_method"": ""debit card"", ""private_visibility"": true, ""receiver"": ""Rachel's account""}, ""name"": ""Payment_1_MakePayment""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_630-160-10,live_multiple_630-160-10__telegraphic_request,live_multiple,telegraphic_request,argument_value_error,"Could you initiate a request for 15500 cents from Amelia's account, and set the privacy of the transaction to public?",initiate request 15500 cents from Amelia's account and set privacy transaction public,"[{""Payment_1_RequestPayment"": {""amount"": [15500.0], ""private_visibility"": ["""", false], ""receiver"": [""Amelia""]}}]","[{""arguments"": {""amount"": 15500, ""private_visibility"": false, ""receiver"": ""Amelia""}, ""name"": ""Payment_1_RequestPayment""}]","[{""arguments"": {""amount"": 15500, ""private_visibility"": false, ""receiver"": ""Amelia's account""}, ""name"": ""Payment_1_RequestPayment""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_817-177-0,live_multiple_817-177-0__telegraphic_request,live_multiple,telegraphic_request,argument_value_error,Could you help me buy 2 tickets for the Anthony Green concert at Seattle happening on the 10th of march 2023?,help buy 2 tickets Anthony Green concert Seattle happening on 10th march 2023,"[{""Events_3_BuyEventTickets"": {""city"": [""Seattle, WA""], ""date"": [""2023-03-10""], ""event_name"": [""Anthony Green""], ""number_of_tickets"": [2]}}]","[{""arguments"": {""city"": ""Seattle, WA"", ""date"": ""2023-03-10"", ""event_name"": ""Anthony Green"", ""number_of_tickets"": 2}, ""name"": ""Events_3_BuyEventTickets""}]","[{""arguments"": {""city"": ""Seattle, WA"", ""date"": ""2023-03-10"", ""event_name"": ""Anthony Green concert"", ""number_of_tickets"": 2}, ""name"": ""Events_3_BuyEventTickets""}]"
