row_id,model,provider,evaluation_run_id,evaluation_run_role,pool_size,repeat_index,dimension,base_id,noisy_id,category,review_status,review_scope,review_label,screened_failure_type,review_notes,clean_prompt,noisy_prompt,expected_tool_calls,expected_function_names,clean_model_calls,clean_model_call_names,noisy_model_calls,noisy_model_call_names,noisy_eval_error_type,noisy_eval_error,noisy_completion_tokens_if_available,clean_provider_response_id,noisy_provider_response_id
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_multiple_866-182-3,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_multiple_866-182-3,live_multiple_866-182-3__spaces,live_multiple,reviewed,full_clean_to_noisy_trace_review,true_model_failure,wrong_tool_routing,"Noisy prompt preserves the request, but the model routed to the wrong tool.","Find if there's a regular showing of 'Dramatic Story at Vine Cinema Livermore, CA?","Findif there's a regular showing of 'Dramatic Story at Vine Cinema Livermore, CA?","[{""Movies_1_FindMovies"": {""genre"": [""Drama""], ""location"": [""Livermore, CA""], ""show_type"": [""regular""], ""theater_name"": [""Vine Cinema""]}}]",Movies_1_FindMovies,"[{""arguments"": {""genre"": ""Drama"", ""location"": ""Livermore, CA"", ""show_type"": ""regular"", ""theater_name"": ""Vine Cinema""}, ""name"": ""Movies_1_FindMovies""}]",Movies_1_FindMovies,"[{""arguments"": {""location"": ""Livermore, CA"", ""movie_name"": ""Dramatic Story"", ""show_date"": ""2026-06-20"", ""show_type"": ""regular"", ""theater_name"": ""Vine Cinema Livermore, CA""}, ""name"": ""Movies_1_GetTimesForMovie""}]",Movies_1_GetTimesForMovie,simple_function_checker:wrong_func_name,"[""Function name 'Movies_1_FindMovies' not found in model output.""]",66,resp_0bfe2a76a10840a4006a367d70f310819098adca1498911fb6,resp_0a92c847d23f4be1006a3689d0ff88819780742775fb37735b
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_multiple_870-182-7,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_multiple_870-182-7,live_multiple_870-182-7__spaces,live_multiple,reviewed,full_clean_to_noisy_trace_review,true_model_failure,wrong_argument_value,Wrong required argument value for genre: 'dontcare'.,"Could you search for movies playing in Fremont, CA at the Century at Pacific Commons and XD theater? I'm interested in the genres Sci-fi and Action.","Could you search for movies playing in Fremont, CA at the Century at Pacific Commons and XD theater? I'm interestedin the genres Sci-fi and Action.","[{""Movies_1_FindMovies"": {""genre"": [""Sci-fi"", ""Sci-fi,Action""], ""location"": [""Fremont, CA""], ""show_type"": ["""", ""dontcare""], ""theater_name"": [""Century at Pacific Commons and XD""]}}]",Movies_1_FindMovies,"[{""arguments"": {""genre"": ""Sci-fi"", ""location"": ""Fremont, CA"", ""show_type"": ""dontcare"", ""theater_name"": ""Century at Pacific Commons and XD""}, ""name"": ""Movies_1_FindMovies""}]",Movies_1_FindMovies,"[{""arguments"": {""genre"": ""dontcare"", ""location"": ""Fremont, CA"", ""show_type"": ""dontcare"", ""theater_name"": ""Century at Pacific Commons and XD""}, ""name"": ""Movies_1_FindMovies""}]",Movies_1_FindMovies,value_error:string,"[""Invalid value for parameter 'genre': 'dontcare'. Expected one of ['Sci-fi', 'Sci-fi,Action']. Case insensitive.""]",50,resp_07c3011f47b295e7006a367d726fe081959548cb2c77c7d237,resp_05e3ce9e21a9ed0f006a3689d085048195959e09abc4a024b4
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_multiple_949-199-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_multiple_949-199-0,live_multiple_949-199-0__spaces,live_multiple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,I'd like to listen to some music by David Guetta. ,I'd like to listen to somemusic by David Guetta. ,"[{""play_song"": {""query"": [""David Guetta""], ""repeat"": ["""", false], ""shuffle"": ["""", false], ""volume"": ["""", 70]}}]",play_song,"[{""arguments"": {""query"": ""David Guetta"", ""repeat"": false, ""shuffle"": false, ""volume"": 70}, ""name"": ""play_song""}]",play_song,"[{""arguments"": {""query"": ""some music by David Guetta"", ""repeat"": false, ""shuffle"": false, ""volume"": 70}, ""name"": ""play_song""}]",play_song,value_error:string,"[""Invalid value for parameter 'query': 'some music by David Guetta'. Expected one of ['David Guetta']. Case insensitive.""]",37,resp_05e6895811a6a6c8006a367d95289881909519f1e40099ce90,resp_0b6337e596f31b0c006a3689f49d488193af998c428f9a81fa
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_parallel_multiple_0-0-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_parallel_multiple_0-0-0,live_parallel_multiple_0-0-0__spaces,live_parallel_multiple,reviewed,full_clean_to_noisy_trace_review,true_model_failure,wrong_argument_value,"Parallel call count is right, but at least one call has a substantively wrong argument.","I'd like to change my food order to a Caesar salad without anchovies, and for the drink, can you update my order 123 to a large hot coffee with regular sweetness and almond milk, please?","I'd like to change my food order to a Caesar salad without anchovies, and for the drink, can you update my order 123 to a large hot coffeewith regular sweetness and almond milk, please?","[{""ChaFod"": {""foodItem"": [""Caesar salad""], ""newIngredients"": [""""], ""removeIngredients"": [""anchovies"", ""anchovy""], ""specialInstructions"": [""""]}}, {""ChaDri.change_drink"": {""drink_id"": [""123""], ""new_preferences"": [{""milk_type"": [""almond""], ""size"": [""large""], ""special_instructions"": [""""], ""sweetness_level"": ["""", ""regular""], ""temperature"": [""hot""]}]}}]",ChaFod;ChaDri.change_drink,"[{""arguments"": {""foodItem"": ""Caesar salad"", ""newIngredients"": """", ""removeIngredients"": ""anchovies"", ""specialInstructions"": """"}, ""name"": ""ChaFod""}, {""arguments"": {""drink_id"": ""123"", ""new_preferences"": {""milk_type"": ""almond"", ""size"": ""large"", ""special_instructions"": """", ""sweetness_level"": ""regular"", ""temperature"": ""hot""}}, ""name"": ""ChaDri.change_drink""}]",ChaFod;ChaDri.change_drink,"[{""arguments"": {""foodItem"": ""Caesar salad"", ""newIngredients"": """", ""removeIngredients"": ""anchovies"", ""specialInstructions"": """"}, ""name"": ""ChaFod""}, {""arguments"": {""drink_id"": ""123"", ""new_preferences"": {""milk_type"": ""almond"", ""size"": ""large"", ""special_instructions"": ""hot coffee"", ""sweetness_level"": ""regular"", ""temperature"": ""hot""}}, ""name"": ""ChaDri.change_drink""}]",ChaFod;ChaDri.change_drink,parallel_function_checker_no_order:cannot_find_match,"[""Could not find a matching function among index [1] of model output for index 1 of possible answers."", {""Model Result Index 1"": {""model_output_item"": {""ChaDri.change_drink"": {""drink_id"": ""123"", ""new_preferences"": {""milk_type"": ""almond"", ""size"": ""large"", ""special_instructions"": ""hot coffee"", ""sweetness_level"": ""regular"", ""temperature"": ""hot""}}}, ""possible_answer_item"": {""ChaDri.change_drink"": {""drink_id"": [""123""], ""new_preferences"": [{""milk_type"": [""almond""], ""size"": [""large""], ""special_instructions"": [""""], ""sweetness_level"": ["""", ""regular""], ""temperature"": [""hot""]}]}}, ""sub_error"": [""Invalid value for parameter 'special_instructions': 'hot coffee'. Expected one of [''].""], ""sub_error_type"": ""value_error:dict_value""}}]",108,resp_03899026971c2f71006a367dbda64881949ad69ad2d9098b6f,resp_0bbdea1d00b05f4a006a368a1ccac081968d4bba1111f429b5
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_parallel_multiple_7-6-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_parallel_multiple_7-6-0,live_parallel_multiple_7-6-0__spaces,live_parallel_multiple,reviewed,full_clean_to_noisy_trace_review,true_model_failure,missing_or_extra_tool_call,"Noisy prompt still asks for the same operations, but the model emitted the wrong number of calls.",What's cost of 2 cpu and 4 gb ram machine on all clouds?,What's cost of 2 cpu and 4 gb ram machine on allclouds?,"[{""get_aws_pricing"": {""cpu"": [2], ""memory"": [4]}}, {""get_gcp_pricing"": {""cpu_count"": [2], ""memory_gb"": [4], ""region"": ["""", ""us-central1""], ""usage_type"": ["""", ""OnDemand""]}}]",get_aws_pricing;get_gcp_pricing,"[{""arguments"": {""cpu"": 2, ""memory"": 4}, ""name"": ""get_aws_pricing""}, {""arguments"": {""cpu_count"": 2, ""memory_gb"": 4, ""region"": ""us-central1"", ""usage_type"": ""OnDemand""}, ""name"": ""get_gcp_pricing""}]",get_aws_pricing;get_gcp_pricing,"[{""arguments"": {""cpu"": 2, ""memory"": 4}, ""name"": ""get_aws_pricing""}]",get_aws_pricing,parallel_function_checker_no_order:wrong_count,"[""Wrong number of functions.""]",27,resp_068b69a79ec0e7d6006a367dbf8cec819796ba9d71efb73c4c,resp_0dc9faf695502593006a368a1f095c819381938d02952c2232
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_simple_139-92-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_simple_139-92-0,live_simple_139-92-0__spaces,live_simple,reviewed,full_clean_to_noisy_trace_review,true_model_failure,type_format_strictness,Second-pass artifact audit: Invented the `network_performance` insightsGroup rather than preserving the default/blank parameter.,"Could you retrieve a summary of anomalies for the fabric named 'network222' using the URL formatted as 'https://{ip}/sedgeapi/v1/cisco-nir/api/api/v1/anomalies/summary', where {ip} is the IP address '192.168.1.1'?","Could you retrieve a summary of anomalies for thefabric named 'network222' using the URL formatted as 'https://{ip}/sedgeapi/v1/cisco-nir/api/api/v1/anomalies/summary', where {ip} is the IP address '192.168.1.1'?","[{""requests.get"": {""params"": [{""fabric"": [""network222""], ""insightsGroup"": ["""", ""defaultInsightsGroup""]}], ""url"": [""https://192.168.1.1/sedgeapi/v1/cisco-nir/api/api/v1/anomalies/summary""]}}]",requests.get,"[{""arguments"": {""params"": {""fabric"": ""network222"", ""insightsGroup"": ""defaultInsightsGroup""}, ""url"": ""https://192.168.1.1/sedgeapi/v1/cisco-nir/api/api/v1/anomalies/summary""}, ""name"": ""requests.get""}]",requests.get,"[{""arguments"": {""params"": {""fabric"": ""network222"", ""insightsGroup"": ""network_performance""}, ""url"": ""https://192.168.1.1/sedgeapi/v1/cisco-nir/api/api/v1/anomalies/summary""}, ""name"": ""requests.get""}]",requests.get,value_error:dict_value,"[""Invalid value for parameter 'insightsGroup': 'network_performance'. Expected one of ['', 'defaultinsightsgroup'].""]",62,resp_09a7dd39b8ad5c31006a3675d0244481978175a3b63b89977a,resp_080f58fdb7b6b29f006a3688956b688190b65bf75197096985
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_simple_171-99-5,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_simple_171-99-5,live_simple_171-99-5__spaces,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,show me today's date using the echo %date% command,show me today's dateusing the echo %date% command,"[{""cmd_controller.execute"": {""command"": [""echo %date%""]}}]",cmd_controller.execute,"[{""arguments"": {""command"": ""echo %date%""}, ""name"": ""cmd_controller.execute""}]",cmd_controller.execute,"[{""arguments"": {""command"": ""cmd /c \""echo %date%\""""}, ""name"": ""cmd_controller.execute""}]",cmd_controller.execute,value_error:string,"[""Invalid value for parameter 'command': 'cmd /c \""echo %date%\""'. Expected one of ['echo %date%']. Case insensitive.""]",29,resp_0579c0c531cc30b9006a3675d7871081939adaea5d71038981,resp_01487e82d5e80ea9006a36889e1ed48197a42b5bb5aca78845
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_simple_21-4-1,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_simple_21-4-1,live_simple_21-4-1__spaces,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,"I'd like to modify my order by making the dish called 'chicken dish' to a new spice level 'extra spicy', please.","I'd like to modifymy order by making the dish called 'chicken dish' to a new spice level 'extra spicy', please.","[{""change_food"": {""food_item"": [""chicken dish""], ""modification_request"": [""extra spicy""]}}]",change_food,"[{""arguments"": {""food_item"": ""chicken dish"", ""modification_request"": ""extra spicy""}, ""name"": ""change_food""}]",change_food,"[{""arguments"": {""food_item"": ""chicken dish"", ""modification_request"": ""spice level extra spicy""}, ""name"": ""change_food""}]",change_food,value_error:string,"[""Invalid value for parameter 'modification_request': 'spice level extra spicy'. Expected one of ['extra spicy']. Case insensitive.""]",33,resp_0ffdb859d176b34a006a3675b27a0881948d76c22f48e25644,resp_0320ea7443a63cc4006a36886e70448193a944cc7e20f04a0a
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_simple_250-132-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_simple_250-132-0,live_simple_250-132-0__spaces,live_simple,reviewed,full_clean_to_noisy_trace_review,true_model_failure,alias_or_format_mismatch,Second-pass artifact audit: Duplicated Big Mac as two item entries instead of one item with quantity 2.,Want to have an order for me from McDonald's on Uber Eats? I'd like two Big Macs and one McFlurry.,Want to have an orderfor me from McDonald's on Uber Eats? I'd like two Big Macs and one McFlurry.,"[{""uber.eat.order"": {""items"": [[""Big Mac"", ""McFlurry""]], ""quantities"": [[2, 1]], ""restaurants"": [""McDonald's"", ""McDonalds"", ""McDonald""]}}]",uber.eat.order,"[{""arguments"": {""items"": [""Big Mac"", ""McFlurry""], ""quantities"": [2, 1], ""restaurants"": ""McDonald's""}, ""name"": ""uber.eat.order""}]",uber.eat.order,"[{""arguments"": {""items"": [""Big Mac"", ""Big Mac"", ""McFlurry""], ""quantities"": [2, 1, 1], ""restaurants"": ""McDonald's""}, ""name"": ""uber.eat.order""}]",uber.eat.order,value_error:list/tuple,"[""Invalid value for parameter 'items': ['Big Mac', 'Big Mac', 'McFlurry']. Expected one of [['Big Mac', 'McFlurry']].""]",46,resp_0283376232f5c9dd006a3675e94f008197a11a4785d3336f75,resp_0ba617264f06a58d006a3688b56ca08197bc630961002f3846
gpt-5.4-nano|gpt54nano_full_pool_repeat2|removed_spaces|live_simple_34-11-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,removed_spaces,live_simple_34-11-0,live_simple_34-11-0__spaces,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,changed_or_ambiguous_prompt,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,"I asked my language model about logistic regression, and it replied with '**Logistic regression is not present in the text, therefore I cannot answer this question.**' Valid?","I asked my language model about logistic regression, and it repliedwith '**Logistic regression is not present in the text, therefore I cannot answer this question.**' Valid?","[{""answer.string"": {""answer"": [""Logistic regression is not present in the text, therefore I cannot answer this question.""]}}]",answer.string,"[{""arguments"": {""answer"": ""**Logistic regression is not present in the text, therefore I cannot answer this question.**""}, ""name"": ""answer.string""}]",answer.string,"[{""arguments"": {""answer"": ""**Logistic regression is not present in the text, therefore I cannot answer this question.** Valid?""}, ""name"": ""answer.string""}]",answer.string,value_error:string,"[""Invalid value for parameter 'answer': '**Logistic regression is not present in the text, therefore I cannot answer this question.** Valid?'. Expected one of ['Logistic regression is not present in the text, therefore I cannot answer this question.']. Case insensitive.""]",40,resp_035e2024b8e82ea1006a3675b7bf988195bc33cab873e6d775,resp_0447c04971953faf006a3688727d948195ab7e24a5bf650d34
