review_label,artifact_type,notes,model,provider,dimension,base_id,noisy_id,category,clean_prompt,noisy_prompt,gold,clean_prediction,noisy_prediction,clean_names,noisy_names,error_type,error,completion_tokens,reasoning_tokens
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,telegraphic_request,live_simple_29-7-2,live_simple_29-7-2__telegraphic_request,live_simple,I want to go to McDonald's and buy a pizza.,go McDonald's and buy pizza.,"[{""uber.eat.order"": {""items"": [[""pizza""]], ""quantities"": [[1]], ""restaurant"": [""McDonald's""]}}]","[{""arguments"": {""items"": [""pizza""], ""quantities"": [1], ""restaurant"": ""McDonald's""}, ""name"": ""uber.eat.order""}]",[],uber.eat.order,,simple_function_checker:wrong_count,Wrong number of functions.,374,283
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_simple_35-12-0,live_simple_35-12-0__telegraphic_request,live_simple,"What is logistic regression? \n Sure, here is the answer to the question:\n\n**Logistic regression is not present in the text, therefore I cannot answer this question.**","logistic regression \n Sure here answer question \n\n**Logistic regression is not present in the text, therefore I cannot answer this question.**","[{""answer.string"": {""answer"": [""Logistic regression is not present in the text, therefore I cannot answer this question.""]}}]","[{""arguments"": {""answer"": ""Logistic regression is not present in the text, therefore I cannot answer this question.""}, ""name"": ""answer.string""}]","[{""arguments"": {""answer"": ""logistic regression \n Sure here answer question\n\n**Logistic regression is not present in the text, therefore I cannot answer this question.**""}, ""name"": ""answer.string""}]",answer.string,answer.string,value_error:string,"Invalid value for parameter 'answer': 'logistic regression \n Sure here answer question\n\n**Logistic regression is not present in the text, therefore I cannot answer this question.**'. Expected one of ['Logistic regression is not present in the text, therefore I cannot answer this question.']. Case insensitive.",215,220
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,simple_python_35,simple_python_35__telegraphic_request,simple_python,Find an all vegan restaurant in New York that opens until at least 11 PM.,Find all vegan restaurant in New York that opens until least 11 PM.,"[{""vegan_restaurant.find_nearby"": {""location"": [""New York, NY""], ""operating_hours"": [23]}}]","[{""arguments"": {""location"": ""New York, NY"", ""operating_hours"": 23}, ""name"": ""vegan_restaurant.find_nearby""}]","[{""arguments"": {""location"": ""New York, NY"", ""operating_hours"": 11}, ""name"": ""vegan_restaurant.find_nearby""}]",vegan_restaurant.find_nearby,vegan_restaurant.find_nearby,value_error:others,Invalid value for parameter 'operating_hours': 11. Expected one of [23].,236,195
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_simple_36-13-0,live_simple_36-13-0__telegraphic_request,live_simple,"Sure, here is the answer to the question:\n\nThe text does not define logistic regression, therefore I cannot answer this question.",Sure here answer question \n\nThe text not define logistic regression therefore cannot answer this question.,"[{""parseAnswer"": {""answer"": [""The text does not define logistic regression, therefore I cannot answer this question.""]}}]","[{""arguments"": {""answer"": ""The text does not define logistic regression, therefore I cannot answer this question.""}, ""name"": ""parseAnswer""}]","[{""arguments"": {""answer"": ""The text not define logistic regression therefore cannot answer this question.""}, ""name"": ""parseAnswer""}]",parseAnswer,parseAnswer,value_error:string,"Invalid value for parameter 'answer': 'The text not define logistic regression therefore cannot answer this question.'. Expected one of ['The text does not define logistic regression, therefore I cannot answer this question.']. Case insensitive.",159,166
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_simple_37-14-0,live_simple_37-14-0__telegraphic_request,live_simple,"Sure, here is the answer to the question:\n\nThe text does not define logistic regression, therefore I cannot answer this question.",Sure here answer question \n\nThe text not define logistic regression therefore cannot answer this question.,"[{""parseAnswer"": {""answer"": [""The text does not define logistic regression, therefore I cannot answer this question.""]}}]","[{""arguments"": {""answer"": ""The text does not define logistic regression, therefore I cannot answer this question.""}, ""name"": ""parseAnswer""}]","[{""arguments"": {""answer"": ""The text not define logistic regression therefore cannot answer this question.""}, ""name"": ""parseAnswer""}]",parseAnswer,parseAnswer,value_error:string,"Invalid value for parameter 'answer': 'The text not define logistic regression therefore cannot answer this question.'. Expected one of ['The text does not define logistic regression, therefore I cannot answer this question.']. Case insensitive.",200,220
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_simple_38-15-0,live_simple_38-15-0__telegraphic_request,live_simple,"Provide the current weather information for Yosemite National Park at Mariposa, CA, using the coordinates 37.8651 N, 119.5383 W, and tell me the temperature, wind speed, and precipitation? I would like the temperature in Fahrenheit.","Provide current weather information Yosemite National Park Mariposa, CA coordinates 37.8651 N 119.5383 W and tell temperature wind speed and precipitation like temperature in Fahrenheit.","[{""get_current_weather"": {""location"": [""Mariposa, CA""], ""unit"": [""fahrenheit""], ""url"": ["""", ""https://api.open-meteo.com/v1/forecast""]}}]","[{""arguments"": {""location"": ""Mariposa, CA"", ""unit"": ""fahrenheit""}, ""name"": ""get_current_weather""}]","[{""arguments"": {""location"": ""Yosemite National Park, CA"", ""unit"": ""fahrenheit""}, ""name"": ""get_current_weather""}]",get_current_weather,get_current_weather,value_error:string,"Invalid value for parameter 'location': 'Yosemite National Park, CA'. Expected one of ['Mariposa, CA']. Case insensitive.",264,246
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_51-21-0,live_multiple_51-21-0__telegraphic_request,live_multiple,"status of my order? my order ID is #123, and the product I ordered is a pair of sneakers.",status order order ID #123 and product ordered a pair of sneakers.,"[{""order_status_check"": {""order_id"": [""#123""], ""product"": [""a pair of sneakers"", ""pair of sneakers"", ""sneakers"", ""sneaker""]}}]","[{""arguments"": {""order_id"": ""#123"", ""product"": ""a pair of sneakers""}, ""name"": ""order_status_check""}]","[{""arguments"": {""order_id"": ""123"", ""product"": ""a pair of sneakers""}, ""name"": ""order_status_check""}]",order_status_check,order_status_check,value_error:string,Invalid value for parameter 'order_id': '123'. Expected one of ['#123']. Case insensitive.,128,108
possible_oracle_artifact,type_format_strictness,,z-ai/glm-4.6,openrouter,telegraphic_request,simple_python_51,simple_python_51__telegraphic_request,simple_python,"Calculate the entropy change for a certain process given an initial temperature of 300K, a final temperature of 400K, and a heat capacity of 5J/K.",Calculate entropy change certain process initial temperature 300K final temperature 400K and heat capacity 5J/K.,"[{""calculate_entropy_change"": {""final_temp"": [400], ""heat_capacity"": [5], ""initial_temp"": [300], ""isothermal"": ["""", true]}}]","[{""arguments"": {""final_temp"": 400, ""heat_capacity"": 5, ""initial_temp"": 300}, ""name"": ""calculate_entropy_change""}]","[{""arguments"": {""final_temp"": 400, ""heat_capacity"": 5, ""initial_temp"": 300, ""isothermal"": ""false""}, ""name"": ""calculate_entropy_change""}]",calculate_entropy_change,calculate_entropy_change,type_error:simple,"Incorrect type for parameter 'isothermal'. Expected type boolean, got str. Parameter value: 'false'.",388,366
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,telegraphic_request,simple_python_55,simple_python_55__telegraphic_request,simple_python,Find me detailed information about the structure of human cell,Find detailed information structure human cell,"[{""biology.get_cell_info"": {""cell_type"": [""human""], ""detailed"": [true]}}]","[{""arguments"": {""cell_type"": ""human"", ""detailed"": true}, ""name"": ""biology.get_cell_info""}]","[{""arguments"": {""cell_type"": ""human cell"", ""detailed"": true}, ""name"": ""biology.get_cell_info""}]",biology.get_cell_info,biology.get_cell_info,value_error:string,Invalid value for parameter 'cell_type': 'human cell'. Expected one of ['human']. Case insensitive.,129,120
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_simple_71-35-0,live_simple_71-35-0__telegraphic_request,live_simple,How have millennials views of Apple changed since July 2022?',millennials views Apple changed since July 2022 ',"[{""extract_parameters_v1"": {""country"": ["""", null], ""demographics"": [[""millennials""]], ""interval"": ["""", null], ""max_date"": ["""", null], ""metrics"": [[""view""]], ""min_date"": [""2022-07-01""], ""targets"": [[""brand:Apple""]]}}]","[{""arguments"": {""demographics"": [""millennials""], ""metrics"": [""view""], ""min_date"": ""2022-07-01"", ""targets"": [""brand:Apple""]}, ""name"": ""extract_parameters_v1""}]","[{""arguments"": {""demographics"": [""millennials""], ""metrics"": [""view"", ""favorability""], ""min_date"": ""2022-07-01"", ""targets"": [""brand:Apple""]}, ""name"": ""extract_parameters_v1""}]",extract_parameters_v1,extract_parameters_v1,value_error:list/tuple,"Invalid value for parameter 'metrics': ['view', 'favorability']. Expected one of [['view']].",224,168
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,parallel_multiple_75,parallel_multiple_75__telegraphic_request,parallel_multiple,"""Can you help me plan my day? I want to start from my home in New York and go to a chess club named 'Knight Gambit' located in Boston. I want to take the fastest route. After that, I want to go to another chess club named 'Rook Corner' in Philadelphia, again taking the fastest route. Finally, I want to return home, but this time I want to take the shortest route. Can you also provide me with the details of the events hosted by both chess clubs?""","""Can you help me plan my day? I want to start from my home in New York and go to a chess club named 'Knight Gambit' located in Boston. I want to take the fastest route. After that, I want to go to another chess club named 'Rook Corner' in Philadelphia, again taking the fastest route. Finally, I want to return home, but this time I want to take the shortest route. Can you also provide me with the details of the events hosted by both chess clubs?""","[{""route_planner.calculate_route"": {""destination"": [""Boston""], ""method"": [""fastest"", """"], ""start"": [""New York""]}}, {""chess_club_details.find"": {""city"": [""Boston""], ""event"": [""null"", """"], ""name"": [""Knight Gambit""]}}, {""route_planner.calculate_route"": {""destination"": [""Philadelphia""], ""method"": [""fastest"", """"], ""start"": [""Boston""]}}, {""chess_club_details.find"": {""city"": [""Philadelphia""], ""name"": [""Rook Corner""]}}, {""route_planner.calculate_route"": {""destination"": [""New York""], ""method"": [""shortest""], ""start"": [""Philadelphia""]}}]","[{""arguments"": {""destination"": ""Boston"", ""method"": ""fastest"", ""start"": ""New York""}, ""name"": ""route_planner.calculate_route""}, {""arguments"": {""destination"": ""Philadelphia"", ""method"": ""fastest"", ""start"": ""Boston""}, ""name"": ""route_planner.calculate_route""}, {""arguments"": {""destination"": ""New York"", ""method"": ""shortest"", ""start"": ""Philadelphia""}, ""name"": ""route_planner.calculate_route""}, {""arguments"": {""city"": ""Boston"", ""name"": ""Knight Gambit""}, ""name"": ""chess_club_details.find""}, {""arguments"": {""city"": ""Philadelphia"", ""name"": ""Rook Corner""}, ""name"": ""chess_club_details.find""}]","[{""arguments"": {""destination"": ""Boston"", ""method"": ""fastest"", ""start"": ""New York""}, ""name"": ""route_planner.calculate_route""}, {""arguments"": {""destination"": ""Philadelphia"", ""method"": ""fastest"", ""start"": ""Boston""}, ""name"": ""route_planner.calculate_route""}, {""arguments"": {""destination"": ""New York"", ""method"": ""shortest"", ""start"": ""Philadelphia""}, ""name"": ""route_planner.calculate_route""}, {""arguments"": {""city"": ""Boston"", ""event"": ""events"", ""name"": ""Knight Gambit""}, ""name"": ""chess_club_details.find""}, {""arguments"": {""city"": ""Philadelphia"", ""event"": ""events"", ""name"": ""Rook Corner""}, ""name"": ""chess_club_details.find""}]",route_planner.calculate_route|route_planner.calculate_route|route_planner.calculate_route|chess_club_details.find|chess_club_details.find,route_planner.calculate_route|route_planner.calculate_route|route_planner.calculate_route|chess_club_details.find|chess_club_details.find,parallel_function_checker_no_order:cannot_find_match,"Could not find a matching function among index [1, 2, 3, 4] of model output for index 1 of possible answers. | {'Model Result Index 1': {'model_output_item': {'route_planner.calculate_route': {'destination': 'Philadelphia', 'method': 'fastest', 'start': 'Boston'}}, 'possible_answer_item': {'chess_club_details.find': {'city': ['Boston'], 'event': ['null', ''], 'name': ['Knight Gambit']}}, 'sub_error': [""Function name 'chess_club_details.find' not found in model output.""], 'sub_error_type': 'simple_function_checker:wrong_func_name'}} | {'Model Result Index 2': {'model_output_item': {'route_planner.calculate_route': {'destination': 'New York', 'method': 'shortest', 'start': 'Philadelphia'}}, 'possible_answer_item': {'chess_club_details.find': {'city': ['Boston'], 'event': ['null', ''], 'name': ['Knight Gambit']}}, 'sub_error': [""Function name 'chess_club_details.find' not found in model output.""], 'sub_error_type': 'simple_function_checker:wrong_func_name'}} | {'Model Result Index 3': {'model_output_item': {'chess_club_details.find': {'city': 'Boston', 'event': 'events', 'name': 'Knight Gambit'}}, 'possible_answer_item': {'chess_club_details.find': {'city': ['Boston'], 'event': ['null', ''], 'name': ['Knight Gambit']}}, 'sub_error': [""Invalid value for parameter 'event': 'events'. Expected one of ['null', '']. Case insensitive.""], 'sub_error_type': 'value_error:string'}} | {'Model Result Index 4': {'model_output_item': {'chess_club_details.find': {'city': 'Philadelphia', 'event': 'events', 'name': 'Rook Corner'}}, 'possible_answer_item': {'chess_club_details.find': {'city': ['Boston'], 'event': ['null', ''], 'name': ['Knight Gambit']}}, 'sub_error': [""Invalid value for parameter 'name': 'Rook Corner'. Expected one of ['Knight Gambit']. Case insensitive.""], 'sub_error_type': 'value_error:string'}}",612,448
